age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
57,2,141570,12,14,2,3,0,2,1,0,1977,40,38,1
50,1,124963,11,9,2,2,0,4,1,0,1977,35,38,1
34,2,112115,14,15,2,9,0,4,1,0,1977,55,38,1
35,2,99357,9,13,2,3,5,4,0,0,1977,30,38,1
30,4,404062,11,9,2,9,0,4,1,0,1977,15,38,1
53,1,200190,12,14,2,9,0,4,1,0,1977,55,38,1
31,5,207505,10,16,2,9,0,4,1,0,1977,70,38,1
37,2,135436,9,13,2,3,0,4,1,0,1977,60,38,1
34,2,345705,9,13,2,11,0,4,1,0,1977,50,38,1
36,2,126675,12,14,2,9,0,4,1,0,1977,50,38,1
40,2,107433,9,13,2,3,0,4,1,0,1977,50,38,1
51,2,230858,15,10,2,2,0,4,1,0,1977,60,38,1
33,2,133503,11,9,2,11,0,4,1,0,1977,45,38,1
40,2,46990,10,16,2,9,5,4,0,0,1977,20,38,1
46,3,216414,12,14,2,11,0,4,1,0,1977,60,38,1
54,2,182314,10,16,2,3,0,4,1,0,1977,50,38,1
39,2,134367,12,14,2,9,5,4,0,0,1977,24,38,1
54,3,206964,15,10,2,11,0,4,1,0,1977,40,38,1
31,2,147284,10,16,2,9,0,4,1,0,1977,99,38,1
51,2,172046,12,14,2,3,0,4,1,0,1977,50,38,1
36,2,145576,12,14,2,0,0,4,1,0,1977,40,23,1
41,3,93227,9,13,2,3,0,1,1,0,1977,60,35,1
56,4,48102,15,10,2,3,5,4,0,0,1977,50,38,1
38,2,172538,9,13,2,12,0,4,1,0,1977,40,38,1
47,2,239865,11,9,2,2,0,4,1,0,1977,45,38,1
39,1,180686,12,14,2,9,0,4,1,0,1977,45,38,1
59,2,170104,9,13,2,3,0,4,1,0,1977,50,38,1
54,2,511668,10,16,2,3,0,4,1,0,1977,43,38,1
54,4,109418,9,13,2,3,5,4,0,0,1977,35,38,1
31,2,110643,9,13,2,3,0,4,1,0,1977,55,38,1
59,3,122390,15,10,2,3,0,4,1,0,1977,48,38,1
46,2,261059,12,14,2,9,0,4,1,0,1977,50,38,1
57,2,140426,10,16,2,12,0,4,1,0,1977,40,10,1
36,2,386726,12,14,2,9,5,4,0,0,1977,44,38,1
44,2,340885,9,13,2,6,0,4,1,0,1977,40,38,1
33,2,149184,14,15,2,9,0,4,1,0,1977,50,38,1
54,2,308087,15,10,2,12,0,4,1,0,1977,18,38,1
55,2,368797,12,14,2,3,0,4,1,0,1977,60,38,1
36,2,218689,12,14,2,11,0,4,1,0,1977,50,38,1
49,1,298445,14,15,2,9,5,4,0,0,1977,60,38,1
41,2,347653,14,15,2,9,0,4,1,0,1977,50,38,1
40,2,320451,10,16,2,9,0,1,1,0,1977,45,16,1
43,2,170730,9,13,2,3,0,4,1,0,1977,50,38,1
39,1,344855,12,14,2,9,5,4,0,0,1977,20,38,1
48,2,109814,14,15,2,9,0,4,1,0,1977,45,38,1
43,2,409922,9,13,2,3,0,4,1,0,1977,50,38,1
36,2,237943,9,13,2,9,0,4,1,0,1977,45,38,1
39,2,49020,12,14,4,3,1,4,1,0,1974,40,38,0
21,2,109414,15,10,4,9,3,1,1,0,1974,40,38,0
23,2,275818,15,10,4,11,1,4,0,0,1974,40,38,0
47,2,133758,11,9,0,3,1,4,0,0,1974,40,38,0
30,2,43953,11,9,4,0,2,4,0,0,1974,40,38,0
35,2,147258,15,10,4,6,1,4,1,0,1974,40,38,0
26,2,58098,15,10,4,0,1,4,0,0,1974,40,38,0
26,2,215384,9,13,4,3,1,4,1,0,1974,55,38,0
41,1,33068,12,14,0,9,1,4,1,0,1974,40,38,0
30,1,145692,15,10,4,10,1,2,1,0,1974,40,38,0
28,2,111696,11,9,5,2,1,4,1,0,1974,40,38,0
56,2,105281,11,9,6,11,1,4,0,0,1974,40,38,0
35,2,200445,11,9,4,6,3,4,1,0,1974,40,38,0
34,2,258666,8,11,4,12,1,4,0,0,1974,40,38,0
29,2,214702,11,9,4,2,1,4,1,0,1974,35,38,0
23,2,188545,7,12,4,0,3,4,0,0,1974,20,38,0
24,0,210736,11,9,4,0,1,4,0,0,1974,40,38,0
62,2,81116,15,10,0,0,1,4,1,0,1974,40,38,0
77,4,71676,15,10,6,0,1,4,0,0,1944,1,38,0
47,2,51835,14,15,2,9,5,4,0,0,1902,60,15,1
48,4,191277,10,16,2,9,0,4,1,0,1902,60,38,1
42,4,214242,14,15,2,9,0,4,1,0,1902,50,38,1
31,2,118710,12,14,2,12,0,4,1,0,1902,40,38,1
43,2,274363,9,13,2,3,0,4,1,0,1902,40,8,1
50,2,168212,10,16,2,9,0,4,1,0,1902,65,38,1
36,2,156667,9,13,2,9,0,4,1,0,1902,50,38,1
49,1,193960,12,14,2,9,0,4,1,0,1902,40,38,1
38,2,132879,11,9,2,2,0,4,1,0,1902,40,38,1
48,5,55863,10,16,2,9,5,4,0,0,1902,46,38,1
46,2,265266,9,13,2,9,0,4,1,0,1902,40,38,1
56,4,145574,11,9,2,7,0,4,1,0,1902,60,38,1
37,2,188540,11,9,2,3,0,4,1,0,1902,45,38,1
51,2,415287,11,9,2,6,0,2,1,0,1902,40,38,1
43,2,201723,12,14,2,3,0,4,1,0,1902,40,38,1
46,1,36228,11,9,2,2,0,4,1,0,1902,40,38,0
42,1,121718,12,14,2,3,0,4,1,0,1902,60,38,1
45,2,26522,15,10,2,0,5,4,0,0,1902,35,38,1
23,2,196827,15,10,2,6,0,4,1,0,1902,40,38,0
45,2,246891,9,13,2,11,0,4,1,0,1902,40,38,1
30,5,199539,11,9,2,0,0,4,1,0,1902,40,38,0
49,2,101320,7,12,2,11,5,4,0,0,1902,40,38,1
57,2,98350,14,15,2,2,0,1,1,0,1902,40,29,1
42,4,157562,9,13,2,4,0,4,1,0,1902,80,38,1
43,1,105862,15,10,2,0,5,4,0,0,1902,40,38,1
43,2,336513,15,10,2,3,0,4,1,0,1902,40,38,1
42,2,378384,14,15,2,9,0,4,1,0,1902,60,38,1
53,2,104501,9,13,2,3,0,4,1,0,1902,55,38,1
40,1,244522,12,14,2,9,0,4,1,0,1902,48,38,1
41,2,84610,9,13,2,3,0,4,1,0,1902,60,38,1
49,2,329603,9,13,2,2,0,4,1,0,1902,40,38,1
31,4,348038,9,13,2,9,0,4,1,0,1902,50,32,1
34,2,299635,12,14,2,3,0,4,1,0,1902,50,38,1
40,0,298635,12,14,2,12,0,1,1,0,1902,40,29,1
50,2,184424,15,10,2,0,5,4,0,0,1902,38,38,1
54,2,86837,11,9,2,2,0,1,1,0,1902,40,38,1
49,2,142287,15,10,2,0,0,4,1,0,1902,50,38,1
44,4,402397,12,14,2,3,5,4,0,0,1902,60,38,1
57,1,118481,9,13,2,9,0,4,1,0,1902,40,38,1
28,1,250135,12,14,2,9,5,4,0,0,1902,55,38,0
57,2,20953,15,10,2,11,0,4,1,0,1902,40,38,1
59,2,348430,9,13,2,9,0,4,1,0,1902,43,38,1
38,2,169926,7,12,2,3,5,4,0,0,1902,40,38,1
36,4,283122,11,9,2,4,0,4,1,0,1902,60,38,1
55,2,323706,15,10,2,3,0,4,1,0,1902,40,38,1
34,4,77209,11,9,2,11,0,4,1,0,1902,60,38,1
51,2,337195,15,10,2,11,0,4,1,0,1902,50,38,1
46,2,377401,11,9,2,13,0,4,1,0,1902,70,1,1
33,2,111567,12,14,2,3,0,4,1,0,1902,45,10,1
31,5,181824,9,13,2,9,5,4,0,0,1902,35,38,1
31,2,37546,9,13,2,3,5,4,0,0,1902,35,38,1
59,4,325732,11,9,2,3,0,4,1,0,1902,52,38,1
48,2,194772,7,12,2,11,0,4,1,0,1902,40,38,1
33,2,112115,9,13,2,3,0,4,1,0,1902,45,38,1
46,2,459189,15,10,2,2,0,4,1,0,1902,50,38,1
53,2,608184,9,13,2,3,0,2,1,0,1902,40,38,1
39,2,165215,12,14,2,9,5,4,0,0,1902,18,38,1
44,4,124692,11,9,2,9,0,4,1,0,1902,40,38,1
45,2,360393,12,14,2,3,0,4,1,0,1902,50,38,1
42,1,188291,9,13,2,10,0,4,1,0,1902,40,38,1
24,4,322931,5,4,2,13,0,4,1,0,1902,40,38,1
57,2,173832,9,13,2,11,0,4,1,0,1902,40,38,1
51,1,176751,9,13,2,9,0,4,1,0,1902,40,38,1
50,2,320510,9,13,2,3,0,4,1,0,1902,40,38,1
52,2,108435,12,14,2,3,0,4,1,0,1902,50,11,1
44,2,68729,15,10,2,11,0,1,1,0,1902,40,38,1
47,3,192894,9,13,2,3,0,4,1,0,1902,45,38,1
36,2,206951,9,13,2,11,0,4,1,0,1902,45,38,1
34,2,164190,15,10,2,9,0,4,1,0,1902,38,38,1
49,2,148549,9,13,2,3,0,4,1,0,1902,50,38,1
45,2,198223,9,13,2,11,0,4,1,0,1902,45,38,1
46,2,172581,9,13,2,3,0,4,1,0,1902,50,38,1
53,3,96062,9,13,2,3,0,4,1,0,1902,48,38,1
63,5,194682,10,16,2,3,0,4,1,0,1902,50,38,1
52,2,143953,9,13,2,9,0,4,1,0,1902,40,38,1
44,2,286750,9,13,2,3,0,2,1,0,1902,40,38,1
37,2,200374,9,13,2,11,0,4,1,0,1902,40,38,1
44,5,136546,10,16,2,9,0,4,1,0,1902,40,38,1
53,2,139671,9,13,2,9,0,4,1,0,1902,40,38,1
32,2,175856,9,13,2,12,0,4,1,0,1902,40,38,1
50,5,289207,10,16,2,9,0,4,1,0,1902,45,38,1
42,0,108183,12,14,2,9,0,1,1,0,1902,40,34,1
50,2,138179,7,12,2,2,0,4,1,0,1902,40,38,1
33,2,236396,9,13,2,11,0,4,1,0,1902,55,38,1
50,1,168672,12,14,2,9,5,4,0,0,1902,40,38,1
32,2,127610,9,13,2,9,5,4,0,0,1902,32,38,1
41,2,287306,11,9,2,9,0,4,1,0,1902,40,38,1
54,2,167770,11,9,2,3,0,4,1,0,1902,55,38,1
34,2,277314,7,12,2,11,0,2,1,0,1902,50,38,1
41,3,140365,9,13,2,3,0,4,1,0,1902,55,38,1
39,3,239755,14,15,2,9,0,4,1,0,1902,50,38,1
42,0,52781,12,14,2,9,0,4,1,0,1902,40,38,1
31,2,201122,9,13,2,11,0,4,1,0,1902,45,38,1
45,2,341995,8,11,2,9,0,4,1,0,1902,42,38,1
41,2,106900,9,13,2,12,0,4,1,0,1902,42,38,1
48,2,140782,12,14,2,3,5,4,0,0,1902,38,38,1
32,3,161153,11,9,2,4,0,4,1,0,1902,55,38,1
41,2,267252,15,10,2,6,0,2,1,0,1902,40,38,1
31,4,325355,9,13,2,3,5,4,0,0,1902,40,38,1
30,3,173858,15,10,2,3,0,1,1,0,1902,40,34,1
41,2,352812,15,10,2,3,5,4,0,0,1902,40,38,1
48,2,109832,12,14,2,9,0,4,1,0,1902,40,38,1
60,5,234854,10,16,2,9,0,4,1,0,1902,40,38,1
38,4,93206,9,13,2,3,0,1,1,0,1902,65,38,1
46,2,147640,4,3,2,13,0,0,1,0,1902,40,38,0
28,2,147560,15,10,2,11,0,4,1,0,1902,55,38,1
64,3,59145,10,16,2,3,0,4,1,0,1902,60,38,1
42,2,145711,12,14,2,9,0,4,1,0,1902,50,38,1
43,2,112181,8,11,2,12,5,4,0,0,1902,32,38,1
61,3,139391,15,10,2,11,0,4,1,0,1902,35,38,1
48,2,143098,10,16,2,9,0,1,1,0,1902,40,2,1
46,1,114160,12,14,2,3,0,4,1,0,1902,45,38,1
44,2,325461,9,13,2,3,0,4,1,0,1902,50,38,1
39,0,30916,15,10,2,3,0,4,1,0,1902,50,38,1
46,4,131091,9,13,2,11,0,4,1,0,1902,40,38,1
48,2,276664,10,16,2,9,0,4,1,0,1902,50,38,1
27,2,160786,1,7,2,2,0,4,1,0,1902,40,38,1
22,0,32950,15,10,2,11,0,4,1,0,1902,37,38,0
51,0,163671,9,13,2,3,0,4,1,0,1902,40,38,0
48,5,31141,15,10,2,10,0,4,1,0,1902,40,38,1
52,2,144361,8,11,2,2,0,4,1,0,1902,40,38,1
31,4,182177,11,9,2,2,0,4,1,0,1902,40,38,1
53,2,95469,9,13,2,0,0,4,1,0,1902,40,38,1
51,2,22211,12,14,2,9,0,4,1,0,1902,60,38,1
46,1,398986,10,16,2,9,5,4,0,0,1902,52,38,1
25,2,253267,15,10,2,0,0,2,1,0,1902,36,38,1
46,2,403911,11,9,2,2,0,2,1,0,1902,40,38,1
57,3,199768,11,9,2,11,0,4,1,0,1902,30,38,1
44,2,151089,9,13,2,9,0,4,1,0,1902,50,38,1
42,2,344624,11,9,2,13,0,4,1,0,1902,50,38,1
42,2,172297,12,14,2,0,0,4,1,0,1902,40,38,1
30,2,159187,9,13,2,9,0,4,1,0,1902,55,38,1
54,5,103179,10,16,2,3,0,4,1,0,1902,50,38,1
46,4,168195,14,15,2,9,0,4,1,0,1902,45,38,1
33,2,154981,9,13,2,0,0,4,1,0,1902,50,38,1
38,2,159179,15,10,2,3,0,4,1,0,1902,50,38,1
50,2,168212,12,14,2,2,0,4,1,0,1902,45,38,1
46,2,155659,1,7,2,2,0,4,1,0,1902,40,38,1
41,4,186909,12,14,2,11,5,4,0,0,1902,35,38,1
56,2,193453,9,13,2,9,0,4,1,0,1902,65,38,1
39,2,284166,9,13,2,9,0,4,1,0,1902,50,38,1
46,4,353012,10,16,2,9,0,4,1,0,1902,50,38,1
48,1,273402,5,4,2,13,0,4,1,0,1902,40,38,0
35,2,161637,10,16,2,9,0,1,1,0,1902,40,35,1
56,2,189975,15,10,2,2,0,4,1,0,1902,60,38,1
49,3,213140,11,9,2,3,0,4,1,0,1902,60,38,1
61,5,186451,14,15,2,9,0,4,1,0,1902,40,38,1
43,2,113324,11,9,2,2,0,4,1,0,1902,40,38,1
37,2,193855,11,9,2,2,0,4,1,0,1902,50,38,0
43,2,196545,9,13,2,6,0,4,1,0,1902,40,38,1
41,2,37869,11,9,2,11,0,4,1,0,1902,40,38,1
30,2,167309,9,13,2,0,0,4,1,0,1902,40,38,1
58,2,100313,15,10,2,10,0,4,1,0,1902,40,38,1
40,2,146908,11,9,2,9,0,4,1,0,1902,40,38,1
44,5,193524,12,14,2,3,0,4,1,0,1902,40,38,1
40,2,153238,9,13,2,3,0,4,1,0,1902,32,38,1
58,2,225394,11,9,2,2,0,4,1,0,1902,40,38,0
48,4,353012,11,9,2,2,0,4,1,0,1902,40,38,1
49,2,165953,11,9,2,6,0,4,1,0,1902,40,38,0
50,2,134766,9,13,2,3,0,4,1,0,1902,50,38,1
43,2,125461,9,13,2,11,0,4,1,0,1902,55,38,1
53,2,48343,11,9,2,13,0,4,1,0,1902,40,38,1
42,2,146659,10,16,2,9,0,4,1,0,1902,50,38,1
56,3,208809,11,9,2,11,0,4,1,0,1902,40,38,1
44,2,35910,9,13,2,3,0,4,1,0,1902,56,38,1
29,2,46442,9,13,2,9,5,4,0,0,1902,50,38,1
35,2,139364,11,9,2,11,0,4,1,0,1902,40,38,1
44,2,277647,11,9,2,11,0,4,1,0,1902,40,38,1
34,0,190228,9,13,2,10,0,4,1,0,1902,48,38,1
42,2,198341,12,14,2,9,0,1,1,0,1902,55,18,1
43,2,110970,9,13,2,9,0,4,1,0,1902,40,38,1
57,2,64960,8,11,2,9,0,4,1,0,1902,45,38,0
32,2,108116,9,13,2,3,0,4,1,0,1902,60,38,1
33,2,59083,9,13,2,0,0,4,1,0,1902,45,38,1
43,4,101534,15,10,2,3,0,4,1,0,1902,15,38,1
32,2,156464,11,9,2,11,0,4,1,0,1902,50,38,1
36,2,531055,11,9,2,2,0,4,1,0,1902,48,38,1
50,4,371305,11,9,2,11,0,4,1,0,1902,60,38,1
27,2,141545,11,9,2,13,0,4,1,0,1902,45,38,0
60,2,162347,14,15,2,3,0,4,1,0,1902,40,38,1
53,2,110977,12,14,2,3,0,4,1,0,1902,50,38,1
61,5,379885,10,16,2,9,0,4,1,0,1902,40,38,1
32,2,194740,9,13,2,11,0,4,1,0,1902,40,38,1
52,3,230767,9,13,2,3,0,4,1,0,1902,60,4,1
37,2,298539,11,9,2,3,0,4,1,0,1902,55,38,1
33,2,51471,11,9,2,12,5,4,0,0,1902,40,38,1
57,4,413373,10,16,2,11,0,4,1,0,1902,40,38,1
43,2,266324,11,9,2,2,0,4,1,0,1902,99,38,1
50,2,102615,11,9,2,3,0,4,1,0,1902,40,38,1
43,2,254146,15,10,2,2,0,4,1,0,1902,40,38,1
45,2,265097,11,9,2,7,0,4,1,0,1902,40,38,1
37,4,162834,11,9,2,11,0,4,1,0,1902,45,38,1
31,2,183801,12,14,2,9,0,4,1,0,1902,43,38,1
33,2,191335,7,12,2,2,0,4,1,0,1902,50,38,1
56,4,335605,11,9,2,7,0,4,1,0,1887,50,1,1
43,2,187728,15,10,2,9,5,4,0,0,1887,50,38,1
52,2,25826,0,6,2,2,0,4,1,0,1887,47,38,1
38,2,189623,9,13,2,9,0,4,1,0,1887,40,38,1
57,2,173796,11,9,2,13,0,4,1,0,1887,40,38,1
41,2,122381,15,10,2,2,0,4,1,0,1887,50,38,1
37,2,171150,11,9,2,3,0,4,1,0,1887,50,38,1
42,2,213821,11,9,2,2,0,4,1,0,1887,40,38,1
44,2,146659,12,14,2,9,0,4,1,0,1887,35,38,1
39,2,77146,9,13,2,3,0,4,1,0,1887,50,38,1
53,0,173093,15,10,2,3,5,1,0,0,1887,40,29,1
51,2,191659,15,10,2,3,0,4,1,0,1887,65,38,1
38,2,278924,9,13,2,3,0,4,1,0,1887,50,38,1
43,1,96102,15,10,2,10,0,4,1,0,1887,40,38,1
33,3,117963,7,12,2,3,0,4,1,0,1887,60,38,1
43,2,293305,9,13,2,11,0,4,1,0,1887,40,38,1
35,2,152909,9,13,2,3,0,4,1,0,1887,45,38,1
41,2,221947,15,10,2,3,0,4,1,0,1887,50,38,1
45,2,120131,15,10,2,2,0,4,1,0,1887,40,38,1
59,2,168569,11,9,2,6,0,4,1,0,1887,40,38,1
30,1,226443,12,14,2,9,0,4,1,0,1887,45,38,1
32,5,182556,9,13,2,10,0,4,1,0,1887,45,38,1
39,0,99146,9,13,2,10,0,4,1,0,1887,60,38,1
43,4,396758,9,13,2,9,5,4,0,0,1887,70,38,1
32,2,116539,9,13,2,3,0,4,1,0,1887,55,38,1
39,1,177907,11,9,2,10,0,4,1,0,1887,40,38,1
37,1,218184,9,13,2,9,0,4,1,0,1887,40,38,1
34,2,182274,15,10,2,3,5,4,0,0,1887,40,38,1
46,2,114032,15,10,2,12,0,4,1,0,1887,45,38,1
51,1,146325,10,16,2,9,0,4,1,0,1887,40,38,1
29,2,81648,11,9,2,11,0,4,1,0,1887,55,38,1
34,2,195136,9,13,2,9,5,4,0,0,1887,40,38,1
50,2,285200,15,10,2,2,0,4,1,0,1887,35,38,1
34,2,207668,15,10,2,5,0,4,1,0,1887,40,38,1
58,2,222247,0,6,2,13,0,4,1,0,1887,40,38,1
56,4,162130,4,3,2,3,0,4,1,0,1887,67,38,1
34,4,234960,9,13,2,9,0,2,1,0,1887,48,38,1
36,1,410034,9,13,2,9,0,4,1,0,1887,40,38,1
46,2,54985,11,9,2,6,0,4,1,0,1887,40,38,1
50,4,312477,11,9,2,3,0,4,1,0,1887,40,38,1
27,3,120126,9,13,2,3,0,4,1,0,1887,45,38,1
32,2,185027,7,12,2,2,0,4,1,0,1887,40,20,1
44,3,151089,11,9,2,3,0,4,1,0,1887,70,38,1
39,2,355468,11,9,2,11,0,4,1,0,1887,46,38,1
33,2,34748,11,9,2,0,5,4,0,0,1887,20,38,1
59,0,117299,11,9,2,2,0,4,1,0,1887,40,38,1
59,2,530099,15,10,2,2,0,4,1,0,1887,55,38,1
51,5,155594,15,10,2,11,0,4,1,0,1887,40,38,1
37,2,167735,8,11,2,2,0,4,1,0,1887,40,38,1
57,2,169329,11,9,2,12,0,2,1,0,1887,40,37,1
25,2,203871,8,11,2,9,5,4,0,0,1887,40,38,1
54,2,163671,11,9,2,13,0,4,1,0,1887,65,38,1
47,1,162187,15,10,2,13,0,4,1,0,1887,40,38,1
52,5,254285,10,16,2,9,0,4,1,0,1887,70,10,1
40,2,104196,9,13,2,9,0,4,1,0,1887,40,38,1
27,2,31659,9,13,2,6,0,4,1,0,1887,60,38,1
31,2,467579,9,13,2,3,0,2,1,0,1887,40,38,1
41,3,223671,11,9,2,11,0,4,1,0,1887,55,38,1
41,2,174575,11,9,2,13,0,4,1,0,1887,45,38,1
50,2,150876,11,9,2,3,0,2,1,0,1887,55,38,1
36,2,99146,15,10,2,6,0,4,1,0,1887,40,38,1
27,2,169117,11,9,2,0,5,2,0,0,1887,40,38,1
46,2,190115,15,10,2,11,0,4,1,0,1887,40,38,1
61,4,215591,11,9,2,3,0,4,1,0,1887,40,38,1
39,1,132879,9,13,2,9,0,4,1,0,1887,40,38,1
47,2,168232,11,9,2,13,0,4,1,0,1887,45,38,1
45,2,168262,11,9,2,6,0,4,1,0,1887,40,38,1
55,5,153451,11,9,2,12,5,4,0,0,1887,40,38,1
38,4,43712,1,7,2,3,0,4,1,0,1887,45,38,1
57,2,314153,9,13,2,11,0,4,1,0,1887,55,38,1
38,4,122493,0,6,2,11,0,4,1,0,1887,40,38,1
28,2,51461,9,13,2,0,0,4,1,0,1887,40,38,1
40,2,187802,15,10,2,5,0,4,1,0,1887,40,38,1
36,2,174938,9,13,2,9,0,4,1,0,1887,50,38,1
36,2,180667,11,9,2,2,0,4,1,0,1887,60,38,1
30,4,146161,11,9,2,3,0,4,1,0,1887,50,38,1
35,2,401930,11,9,2,0,5,4,0,0,1887,42,38,1
32,4,410615,11,9,2,13,0,4,1,0,1887,60,38,1
55,2,193130,11,9,2,5,0,4,1,0,1887,40,38,1
29,2,383745,11,9,2,6,0,4,1,0,1887,30,38,1
37,3,183800,7,12,2,11,0,4,1,0,1887,40,38,1
36,2,86459,8,11,2,3,0,4,1,0,1887,50,38,1
40,5,174283,10,16,2,9,0,4,1,0,1887,50,38,1
26,2,164488,12,14,2,9,0,4,1,0,1887,40,38,1
44,2,151089,12,14,2,9,0,4,1,0,1887,60,38,1
47,2,284871,9,13,2,3,0,4,1,0,1887,40,38,1
35,2,185556,12,14,2,9,0,4,1,0,1887,40,38,1
58,2,34788,15,10,2,11,0,4,1,0,1887,40,38,1
41,3,125831,11,9,2,11,0,4,1,0,1887,55,38,1
41,2,194360,11,9,2,2,0,4,1,0,1887,40,38,1
38,1,286405,10,16,2,3,0,4,1,0,1887,50,38,1
47,4,122307,9,13,2,11,0,4,1,0,1887,40,38,1
39,2,176296,11,9,2,13,0,2,1,0,1887,40,38,1
42,2,173704,15,10,2,11,0,4,1,0,1887,50,38,1
42,2,212894,9,13,2,11,0,4,1,0,1887,40,38,1
37,2,292855,8,11,2,9,5,4,0,0,1887,35,38,1
41,2,214242,9,13,2,9,0,4,1,0,1887,40,38,1
51,2,110747,11,9,2,2,0,4,1,0,1887,40,38,1
50,2,128143,9,13,2,2,0,4,1,0,1887,50,38,1
43,2,184321,0,6,2,6,0,2,1,0,1887,40,38,1
28,2,141957,7,12,2,12,0,4,1,0,1887,70,38,1
35,3,111319,7,12,2,11,0,4,1,0,1887,45,38,1
59,2,100313,11,9,2,3,0,4,1,0,1887,40,38,1
28,2,138692,9,13,2,9,0,4,1,0,1887,40,38,1
42,4,185129,14,15,2,9,0,4,1,0,1887,40,38,1
51,2,162238,12,14,2,3,0,4,1,0,1887,47,38,1
54,2,215990,12,14,2,3,0,4,1,0,1887,44,38,1
45,2,102771,11,9,2,2,0,4,1,0,1887,40,38,1
38,1,172855,9,13,2,9,5,2,0,0,1887,40,38,1
46,0,344415,12,14,2,1,0,4,1,0,1887,40,38,1
33,1,182971,15,10,2,10,0,4,1,0,1887,40,38,1
36,2,272944,9,13,2,3,0,4,1,0,1887,40,38,1
36,1,52532,10,16,2,9,0,4,1,0,1887,50,38,1
61,0,229062,15,10,2,0,0,4,1,0,1887,40,38,1
30,3,127651,11,9,2,2,0,4,1,0,1887,48,38,1
50,2,213290,8,11,2,9,5,4,0,0,1887,36,38,1
58,2,314092,8,11,2,2,0,4,1,0,1887,48,38,1
43,2,266439,9,13,2,6,0,4,1,0,1887,40,38,1
40,2,119101,15,10,2,2,0,4,1,0,1887,68,38,1
55,0,238192,11,9,2,12,0,4,1,0,1887,40,38,1
52,2,159755,9,13,2,3,0,4,1,0,1887,40,38,1
44,4,343190,15,10,2,2,0,4,1,0,1887,55,38,1
39,0,376455,14,15,2,9,0,4,1,0,1887,50,38,1
45,2,126889,9,13,2,11,0,4,1,0,1887,60,38,1
42,4,351161,9,13,2,9,0,4,1,0,1887,40,38,1
29,2,228860,15,10,2,3,0,4,1,0,1887,50,38,1
46,2,102318,15,10,2,13,0,4,1,0,1887,40,38,1
55,2,110748,9,13,2,3,0,4,1,0,1887,40,38,1
33,4,170979,14,15,2,9,0,4,1,0,1887,40,38,1
44,2,186916,15,10,2,13,0,4,1,0,1887,60,38,1
37,2,73471,9,13,2,3,0,4,1,0,1887,47,38,1
64,3,161325,7,12,2,11,0,4,1,0,1887,50,38,1
43,5,24763,12,14,2,9,0,4,1,0,1887,45,38,1
36,2,33394,9,13,2,11,0,4,1,0,1887,35,38,1
55,2,359972,9,13,2,3,0,4,1,0,1887,40,38,1
34,2,242984,11,9,2,3,0,4,1,0,1887,45,38,1
29,2,250967,8,11,2,6,0,4,1,0,1887,48,38,1
37,2,265737,15,10,2,3,0,2,1,0,1887,60,4,1
42,2,230959,9,13,2,0,5,1,0,0,1887,40,29,1
41,4,111772,7,12,2,2,0,4,1,0,1887,40,38,1
45,1,199590,15,10,2,2,0,4,1,0,1887,40,25,1
35,2,267866,11,9,2,11,0,1,1,0,1887,50,19,1
61,2,115023,8,11,2,2,0,4,1,0,1887,60,38,1
49,2,34545,15,10,2,3,0,4,1,0,1887,40,38,1
52,4,34973,11,9,2,4,0,4,1,0,1887,60,38,1
46,1,238162,7,12,2,10,0,4,1,0,1887,50,38,1
23,2,143003,12,14,2,9,0,1,1,0,1887,50,18,1
36,2,334291,15,10,2,2,0,4,1,0,1887,40,38,1
43,1,34640,11,9,2,3,0,3,1,0,1887,40,38,1
35,1,116960,12,14,2,9,0,4,1,0,1887,40,38,1
39,2,128392,11,9,2,6,0,4,1,0,1887,40,38,1
39,2,30529,9,13,2,3,0,4,1,0,1887,40,38,1
47,1,324791,12,14,2,9,0,4,1,0,1887,50,38,1
53,1,186303,15,10,2,10,0,4,1,0,1887,40,38,1
53,2,304504,15,10,2,13,0,4,1,0,1887,45,38,1
26,2,397317,12,14,4,9,1,4,0,0,1876,40,38,0
52,2,186785,11,9,4,11,1,4,1,0,1876,50,38,0
61,2,123273,4,3,0,13,1,4,1,0,1876,56,38,0
28,1,154863,11,9,4,10,2,2,1,0,1876,40,38,0
42,2,44121,12,14,0,9,1,4,0,0,1876,40,38,0
44,1,101593,12,14,4,9,1,4,1,0,1876,42,38,0
51,2,138179,11,9,5,6,1,4,1,0,1876,40,38,0
39,1,86551,11,9,0,2,1,4,1,0,1876,40,38,0
36,5,112497,9,13,0,9,1,4,1,0,1876,44,38,0
45,2,138626,15,10,0,3,1,4,1,0,1876,50,38,0
27,2,175387,9,13,4,3,1,4,1,0,1876,40,38,0
40,1,105717,12,14,4,0,1,4,0,0,1876,35,38,0
25,2,193820,9,13,4,11,1,4,0,0,1876,40,38,0
47,2,151584,11,9,0,11,3,4,1,0,1876,40,38,0
32,2,244147,9,13,4,9,1,4,1,0,1876,50,38,0
53,2,122109,11,9,5,0,4,4,0,0,1876,38,38,0
32,2,226975,15,10,4,11,3,4,1,0,1876,60,38,0
49,2,149949,11,9,0,2,1,4,1,0,1876,40,38,0
27,2,34273,8,11,4,9,1,4,0,0,1876,36,1,0
26,2,82246,9,13,4,3,1,4,1,0,1876,38,38,0
